trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
172,False,"{'a': 0.0005, 'e': 0.9175942312201544}",20,0,-99.05548055946443,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
173,False,"{'a': 0.0005, 'e': 0.917135548784709}",20,0,-163.93762597641572,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
174,False,"{'a': 0.0005, 'e': 0.9166770956331557}",20,0,-84.56818025475489,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
175,False,"{'a': 0.0005, 'e': 0.916218871650881}",20,9,-104.14967458555047,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 2}",1
176,False,"{'a': 0.0005, 'e': 0.9157608767233291}",20,2,-146.7482910656951,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 3}",1
177,False,"{'a': 0.0005, 'e': 0.915303110736001}",20,8,-18.05772383073343,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
178,False,"{'a': 0.0005, 'e': 0.9148455735744554}",35,0,-186.39596285978,"{0: 24, 1: 2, 2: 4, 3: 2, 4: 3}",0
179,False,"{'a': 0.0005, 'e': 0.9143882651243079}",20,0,-82.71517386986277,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
180,False,"{'a': 0.0005, 'e': 0.9139311852712315}",30,12,-104.44460556254003,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 2}",1
181,False,"{'a': 0.0005, 'e': 0.9134743339009562}",25,0,-204.2599860072815,"{0: 12, 1: 0, 2: 8, 3: 3, 4: 2}",0
182,False,"{'a': 0.0005, 'e': 0.9130177108992692}",20,0,-123.08871386868901,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
183,False,"{'a': 0.0005, 'e': 0.9125613161520146}",30,0,-175.94569636683602,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
184,False,"{'a': 0.0005, 'e': 0.9121051495450938}",30,16,-82.9539390879357,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
185,False,"{'a': 0.0005, 'e': 0.9116492109644652}",20,0,-67.03064313390242,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
186,False,"{'a': 0.0005, 'e': 0.911193500296144}",20,0,-90.04159264719264,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
187,False,"{'a': 0.0005, 'e': 0.9107380174262026}",25,0,-112.1931055211884,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
188,False,"{'a': 0.0005, 'e': 0.9102827622407704}",25,0,-94.51885720572423,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
189,False,"{'a': 0.0005, 'e': 0.9098277346260335}",20,0,-32.27469741139735,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
190,False,"{'a': 0.0005, 'e': 0.909372934468235}",25,0,-147.35692467970955,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",1
191,False,"{'a': 0.0005, 'e': 0.9089183616536748}",20,0,-133.76316769045766,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
192,False,"{'a': 0.0005, 'e': 0.9084640160687097}",20,0,-99.30960587226232,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
193,False,"{'a': 0.0005, 'e': 0.9080098975997535}",20,0,-95.08302602151541,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
194,False,"{'a': 0.0005, 'e': 0.9075560061332764}",30,0,-196.26650024000216,"{0: 19, 1: 3, 2: 4, 3: 0, 4: 4}",0
195,False,"{'a': 0.0005, 'e': 0.9071023415558055}",25,0,-161.35197898181477,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
196,False,"{'a': 0.0005, 'e': 0.9066489037539247}",20,0,-94.7000378588518,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
197,False,"{'a': 0.0005, 'e': 0.9061956926142746}",25,0,-123.71277139449757,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
198,False,"{'a': 0.0005, 'e': 0.9057427080235523}",25,0,-149.10616026465183,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
199,False,"{'a': 0.0005, 'e': 0.9052899498685117}",25,0,-85.0018163462473,"{0: 16, 1: 6, 2: 1, 3: 1, 4: 1}",0
200,False,"{'a': 0.0005, 'e': 0.9048374180359634}",25,10,-81.3892344410552,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
201,False,"{'a': 0.0005, 'e': 0.9043851124127743}",20,0,-15.970281242094398,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
202,False,"{'a': 0.0005, 'e': 0.903933032885868}",20,0,-64.54468074180217,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
203,False,"{'a': 0.0005, 'e': 0.9034811793422246}",20,15,-3.9153680614226465,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.0005, 'e': 0.9030295516688808}",20,0,-145.83840633484726,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
205,False,"{'a': 0.0005, 'e': 0.9025781497529295}",20,2,-65.72001150248087,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
206,False,"{'a': 0.0005, 'e': 0.9021269734815204}",30,0,-164.25497631695794,"{0: 14, 1: 7, 2: 7, 3: 0, 4: 2}",0
207,False,"{'a': 0.0005, 'e': 0.9016760227418593}",20,0,-119.74380090534994,"{0: 8, 1: 6, 2: 4, 3: 1, 4: 1}",0
208,False,"{'a': 0.0005, 'e': 0.9012252974212087}",25,0,-86.30415119956108,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
209,False,"{'a': 0.0005, 'e': 0.9007747974068872}",20,0,-74.2835506998005,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
210,False,"{'a': 0.0005, 'e': 0.9003245225862696}",30,0,-146.06159045898727,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
211,False,"{'a': 0.0005, 'e': 0.8998744728467873}",30,0,-207.30210859629534,"{0: 16, 1: 1, 2: 8, 3: 3, 4: 2}",0
212,False,"{'a': 0.0005, 'e': 0.899424648075928}",25,0,-123.53331167834085,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
213,False,"{'a': 0.0005, 'e': 0.8989750481612354}",20,0,-142.86357911005686,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
214,False,"{'a': 0.0005, 'e': 0.8985256729903095}",20,0,-97.12779425769357,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
215,False,"{'a': 0.0005, 'e': 0.8980765224508065}",20,0,-162.25093076218667,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
216,False,"{'a': 0.0005, 'e': 0.8976275964304389}",25,1,-66.05226936296924,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 1}",1
217,False,"{'a': 0.0005, 'e': 0.897178894816975}",20,0,-70.84300523040254,"{0: 15, 1: 1, 2: 0, 3: 4, 4: 0}",0
218,False,"{'a': 0.0005, 'e': 0.8967304174982395}",30,11,-69.72110398016989,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
219,False,"{'a': 0.0005, 'e': 0.8962821643621129}",25,0,-156.25644449069162,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
220,False,"{'a': 0.0005, 'e': 0.8958341352965322}",25,11,-0.9717597693325042,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
221,False,"{'a': 0.0005, 'e': 0.89538633018949}",25,11,-43.92526833859264,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 0}",1
222,False,"{'a': 0.0005, 'e': 0.894938748929035}",30,0,-47.1021871027477,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
223,False,"{'a': 0.0005, 'e': 0.8944913914032719}",30,15,-46.24648364191862,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
224,False,"{'a': 0.0005, 'e': 0.8940442575003613}",25,0,-50.0735096338387,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
225,False,"{'a': 0.0005, 'e': 0.8935973471085198}",25,0,-196.4065619569604,"{0: 11, 1: 4, 2: 7, 3: 0, 4: 3}",0
226,False,"{'a': 0.0005, 'e': 0.8931506601160196}",20,0,-68.2230438831302,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
227,False,"{'a': 0.0005, 'e': 0.8927041964111891}",20,0,-77.7292958968721,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
228,False,"{'a': 0.0005, 'e': 0.8922579558824124}",25,0,-126.3358163726362,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
229,False,"{'a': 0.0005, 'e': 0.8918119384181293}",35,0,-139.04928815536576,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
230,False,"{'a': 0.0005, 'e': 0.8913661439068356}",20,0,-59.714223025564365,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
231,False,"{'a': 0.0005, 'e': 0.8909205722370823}",20,0,-70.66179691067713,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
232,False,"{'a': 0.0005, 'e': 0.8904752232974767}",20,0,-52.77479760852392,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
233,False,"{'a': 0.0005, 'e': 0.8900300969766817}",25,0,-78.47578130096142,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
234,False,"{'a': 0.0005, 'e': 0.8895851931634154}",25,0,-80.6442425731961,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
235,False,"{'a': 0.0005, 'e': 0.8891405117464521}",35,0,-212.29255872536243,"{0: 21, 1: 2, 2: 7, 3: 2, 4: 3}",0
236,False,"{'a': 0.0005, 'e': 0.8886960526146215}",25,0,-128.76549935721414,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
237,False,"{'a': 0.0005, 'e': 0.8882518156568086}",30,0,-152.73370327869782,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
238,False,"{'a': 0.0005, 'e': 0.8878078007619542}",30,13,-91.67272006466592,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
239,False,"{'a': 0.0005, 'e': 0.8873640078190547}",20,5,-58.22981685053449,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
240,False,"{'a': 0.0005, 'e': 0.8869204367171617}",30,16,-87.29106332102914,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 1}",1
241,False,"{'a': 0.0005, 'e': 0.8864770873453826}",20,0,-68.55368066939701,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
242,False,"{'a': 0.0005, 'e': 0.8860339595928798}",20,6,-105.12987216725975,"{0: 7, 1: 1, 2: 3, 3: 2, 4: 1}",1
243,False,"{'a': 0.0005, 'e': 0.8855910533488716}",25,15,-36.05211400542872,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
244,False,"{'a': 0.0005, 'e': 0.8851483685026313}",20,14,-24.554046574513645,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
245,False,"{'a': 0.0005, 'e': 0.8847059049434878}",20,2,-99.4623245943194,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
246,False,"{'a': 0.0005, 'e': 0.8842636625608251}",25,0,-76.9151517543284,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
247,False,"{'a': 0.0005, 'e': 0.8838216412440827}",25,0,-122.93447633097503,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
248,False,"{'a': 0.0005, 'e': 0.8833798408827551}",20,0,-178.0270774208937,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
249,False,"{'a': 0.0005, 'e': 0.8829382613663924}",30,0,-74.84231384820242,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
250,False,"{'a': 0.0005, 'e': 0.8824969025845997}",30,0,-138.62216081354055,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
251,False,"{'a': 0.0005, 'e': 0.8820557644270371}",20,0,-107.82155084010878,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
252,False,"{'a': 0.0005, 'e': 0.8816148467834203}",25,3,-6.291779415353898,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.0005, 'e': 0.8811741495435198}",20,0,-59.184673592289315,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
254,False,"{'a': 0.0005, 'e': 0.8807336725971613}",25,0,-336.7209647333326,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 7}",0
255,False,"{'a': 0.0005, 'e': 0.8802934158342255}",20,0,-55.557215628615815,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
256,False,"{'a': 0.0005, 'e': 0.8798533791446482}",30,0,-178.51335255779503,"{0: 18, 1: 2, 2: 5, 3: 3, 4: 2}",0
257,False,"{'a': 0.0005, 'e': 0.8794135624184203}",25,0,-120.19527435467386,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
258,False,"{'a': 0.0005, 'e': 0.8789739655455876}",25,0,-104.25002583043745,"{0: 13, 1: 1, 2: 11, 3: 0, 4: 0}",0
259,False,"{'a': 0.0005, 'e': 0.8785345884162509}",20,0,-65.00878670810557,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
260,False,"{'a': 0.0005, 'e': 0.8780954309205659}",20,2,-0.7970846056823562,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
261,False,"{'a': 0.0005, 'e': 0.877656492948743}",25,0,-136.0988258105289,"{0: 13, 1: 5, 2: 3, 3: 3, 4: 1}",0
262,False,"{'a': 0.0005, 'e': 0.8772177743910481}",25,0,-179.98644546778826,"{0: 16, 1: 1, 2: 2, 3: 3, 4: 3}",0
263,False,"{'a': 0.0005, 'e': 0.8767792751378013}",20,1,-69.04753590100569,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 0}",1
264,False,"{'a': 0.0005, 'e': 0.8763409950793779}",25,0,-135.5042382958781,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
265,False,"{'a': 0.0005, 'e': 0.8759029341062078}",20,0,-113.44958738036026,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
266,False,"{'a': 0.0005, 'e': 0.8754650921087758}",25,0,-105.32049153765445,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
267,False,"{'a': 0.0005, 'e': 0.8750274689776213}",25,0,-168.82096692295818,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
268,False,"{'a': 0.0005, 'e': 0.8745900646033387}",30,0,-138.94566511379935,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
269,False,"{'a': 0.0005, 'e': 0.8741528788765768}",25,0,-116.55503796906724,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
270,False,"{'a': 0.0005, 'e': 0.8737159116880391}",30,9,-131.78232024827324,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 2}",1
271,False,"{'a': 0.0005, 'e': 0.873279162928484}",20,8,-56.38156680186709,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
272,False,"{'a': 0.0005, 'e': 0.8728426324887241}",25,0,-142.02379879137004,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
273,False,"{'a': 0.0005, 'e': 0.8724063202596268}",20,0,-133.49902984858653,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
274,False,"{'a': 0.0005, 'e': 0.8719702261321142}",25,2,-138.56116564411434,"{0: 10, 1: 4, 2: 7, 3: 1, 4: 1}",1
275,False,"{'a': 0.0005, 'e': 0.8715343499971626}",20,0,-64.81677222379597,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
276,False,"{'a': 0.0005, 'e': 0.8710986917458031}",20,0,-77.82163867208425,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
277,False,"{'a': 0.0005, 'e': 0.870663251269121}",30,0,-88.90934040532336,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
278,False,"{'a': 0.0005, 'e': 0.8702280284582563}",25,0,-109.91558981072819,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
279,False,"{'a': 0.0005, 'e': 0.8697930232044033}",20,0,-130.8968561527432,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
280,False,"{'a': 0.0005, 'e': 0.8693582353988106}",25,10,-120.2875530455523,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 3}",1
281,False,"{'a': 0.0005, 'e': 0.8689236649327813}",20,0,-82.27873303746303,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
282,False,"{'a': 0.0005, 'e': 0.8684893116976727}",30,7,-72.08618012744046,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 0}",1
283,False,"{'a': 0.0005, 'e': 0.8680551755848966}",25,0,-166.0730278730016,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
284,False,"{'a': 0.0005, 'e': 0.8676212564859189}",25,0,-224.217260674226,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 5}",0
285,False,"{'a': 0.0005, 'e': 0.8671875542922599}",25,0,-17.223655284682263,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
286,False,"{'a': 0.0005, 'e': 0.8667540688954939}",20,0,-109.66125794644586,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
287,False,"{'a': 0.0005, 'e': 0.8663208001872497}",25,0,-134.6373725728023,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
288,False,"{'a': 0.0005, 'e': 0.86588774805921}",25,0,-158.08936486932578,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
289,False,"{'a': 0.0005, 'e': 0.8654549124031118}",30,0,-182.584086076358,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 4}",0
290,False,"{'a': 0.0005, 'e': 0.8650222931107462}",30,5,-95.04071547519692,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",1
291,False,"{'a': 0.0005, 'e': 0.8645898900739585}",30,0,-118.93644909045035,"{0: 18, 1: 1, 2: 8, 3: 3, 4: 0}",0
292,False,"{'a': 0.0005, 'e': 0.8641577031846477}",20,11,-11.930486791334895,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.0005, 'e': 0.8637257323347672}",20,0,2.028754765525929,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
294,False,"{'a': 0.0005, 'e': 0.8632939774163244}",25,12,-79.06287053959825,"{0: 6, 1: 2, 2: 4, 3: 0, 4: 1}",1
295,False,"{'a': 0.0005, 'e': 0.8628624383213804}",30,0,-69.12540919855267,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
296,False,"{'a': 0.0005, 'e': 0.8624311149420505}",25,14,-17.976626185031677,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
297,False,"{'a': 0.0005, 'e': 0.8620000071705037}",25,0,-62.77824738011335,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",1
298,False,"{'a': 0.0005, 'e': 0.8615691148989633}",20,0,-35.41544634141366,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
299,False,"{'a': 0.0005, 'e': 0.861138438019706}",20,0,-207.41529779202148,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 5}",0
300,False,"{'a': 0.0005, 'e': 0.8607079764250628}",20,0,-115.92767562150974,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
301,False,"{'a': 0.0005, 'e': 0.8602777300074181}",25,0,-96.8487944234974,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
302,False,"{'a': 0.0005, 'e': 0.8598476986592105}",25,0,-121.36999840751385,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
303,False,"{'a': 0.0005, 'e': 0.859417882272932}",20,9,-39.36612135957212,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
304,False,"{'a': 0.0005, 'e': 0.8589882807411285}",25,0,-90.46493113015467,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
305,False,"{'a': 0.0005, 'e': 0.8585588939563997}",30,0,-131.7389790553353,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
306,False,"{'a': 0.0005, 'e': 0.8581297218113989}",25,0,-161.9549658621111,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
307,False,"{'a': 0.0005, 'e': 0.857700764198833}",25,0,-117.64809325855833,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
308,False,"{'a': 0.0005, 'e': 0.8572720210114626}",20,0,-83.88537388488317,"{0: 13, 1: 1, 2: 2, 3: 4, 4: 0}",0
309,False,"{'a': 0.0005, 'e': 0.8568434921421019}",20,15,-3.5478662367873888,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.0005, 'e': 0.8564151774836187}",30,7,-98.9332441225291,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 2}",1
311,False,"{'a': 0.0005, 'e': 0.8559870769289344}",20,0,-86.90384718065374,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
312,False,"{'a': 0.0005, 'e': 0.8555591903710237}",20,0,-47.466023153729495,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
313,False,"{'a': 0.0005, 'e': 0.8551315177029151}",25,16,-57.96349202096643,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
314,False,"{'a': 0.0005, 'e': 0.8547040588176903}",25,0,-105.33136651888086,"{0: 17, 1: 2, 2: 2, 3: 3, 4: 1}",0
315,False,"{'a': 0.0005, 'e': 0.8542768136084847}",30,0,-90.54270345616851,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
316,False,"{'a': 0.0005, 'e': 0.853849781968487}",30,0,-89.33311367335065,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
317,False,"{'a': 0.0005, 'e': 0.8534229637909393}",20,0,-52.5112175507397,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
318,False,"{'a': 0.0005, 'e': 0.8529963589691368}",25,0,-132.79851355770765,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
319,False,"{'a': 0.0005, 'e': 0.8525699673964287}",20,0,-102.34380759988633,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
320,False,"{'a': 0.0005, 'e': 0.8521437889662167}",25,0,-164.62972465442544,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
321,False,"{'a': 0.0005, 'e': 0.8517178235719565}",20,0,-102.0064859377831,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
322,False,"{'a': 0.0005, 'e': 0.8512920711071565}",20,0,-150.23080967403385,"{0: 13, 1: 1, 2: 0, 3: 4, 4: 2}",0
323,False,"{'a': 0.0005, 'e': 0.8508665314653788}",30,1,-145.10583431568975,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 2}",1
324,False,"{'a': 0.0005, 'e': 0.8504412045402384}",30,0,-153.7828497795227,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
325,False,"{'a': 0.0005, 'e': 0.8500160902254036}",20,0,-4.343002640853238,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
326,False,"{'a': 0.0005, 'e': 0.8495911884145957}",25,10,7.44177424301357,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.0005, 'e': 0.8491664990015894}",30,15,-42.05025455439493,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
328,False,"{'a': 0.0005, 'e': 0.8487420218802122}",30,0,-101.98959115498727,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
329,False,"{'a': 0.0005, 'e': 0.848317756944345}",25,0,10.981006222397163,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
330,False,"{'a': 0.0005, 'e': 0.8478937040879213}",25,16,-48.63165863082436,"{0: 6, 1: 0, 2: 0, 3: 3, 4: 0}",1
331,False,"{'a': 0.0005, 'e': 0.8474698632049281}",20,2,-66.03838684515128,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
332,False,"{'a': 0.0005, 'e': 0.8470462341894052}",20,0,-9.851197457264925,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
333,False,"{'a': 0.0005, 'e': 0.8466228169354452}",20,0,-85.34169661659688,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
334,False,"{'a': 0.0005, 'e': 0.8461996113371938}",20,0,-121.81402375486931,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
335,False,"{'a': 0.0005, 'e': 0.8457766172888497}",25,0,-34.53092019069899,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
336,False,"{'a': 0.0005, 'e': 0.8453538346846643}",20,0,-16.73526255856529,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
337,False,"{'a': 0.0005, 'e': 0.844931263418942}",20,0,-55.86779072455337,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
338,False,"{'a': 0.0005, 'e': 0.8445089033860399}",20,0,-24.992192199582654,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
339,False,"{'a': 0.0005, 'e': 0.8440867544803681}",30,6,-108.86721504134607,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 1}",1
340,False,"{'a': 0.0005, 'e': 0.8436648165963893}",30,0,-216.10488707269954,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
341,False,"{'a': 0.0005, 'e': 0.843243089628619}",35,0,-123.26819495239542,"{0: 28, 1: 0, 2: 4, 3: 0, 4: 3}",0
342,False,"{'a': 0.0005, 'e': 0.8428215734716256}",20,0,-186.74807410409448,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
343,False,"{'a': 0.0005, 'e': 0.8424002680200299}",30,0,-136.07690621555523,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
344,False,"{'a': 0.0005, 'e': 0.8419791731685056}",20,0,-89.24605438043346,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
345,False,"{'a': 0.0005, 'e': 0.841558288811779}",25,0,-110.38121390235857,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
346,False,"{'a': 0.0005, 'e': 0.8411376148446289}",30,0,-96.50600461098145,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
347,False,"{'a': 0.0005, 'e': 0.8407171511618869}",20,0,-15.471668223045478,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
348,False,"{'a': 0.0005, 'e': 0.8402968976584372}",20,0,-176.0856729350183,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
349,False,"{'a': 0.0005, 'e': 0.8398768542292162}",20,0,-154.02832393188294,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
350,False,"{'a': 0.0005, 'e': 0.8394570207692131}",20,0,-22.068577707253105,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
351,False,"{'a': 0.0005, 'e': 0.8390373971734696}",30,0,-158.07865231539313,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
352,False,"{'a': 0.0005, 'e': 0.8386179833370797}",30,0,-188.07947429471466,"{0: 14, 1: 7, 2: 3, 3: 5, 4: 1}",0
